"FieldName","ValidationStatus","ClassName","LineContent","LineNo","FilePath","RepoName"
"transaction.acquirercscresponsecode","VALID","ElavonSettlementValidator","if ( isNotEmpty( ctx.request().transaction().acquirerCscResponseCode() )","250","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.acquirercscresponsecode","VALID","ElavonSettlementValidator",".contains( ctx.request().transaction().acquirerCscResponseCode() ) ) {","252","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.acquirercscresponsecode","VALID","ElavonSettlementValidator","ctx.request().transaction().acquirerCscResponseCode(), ""Visa"" );","254","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","266","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.passengers","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String firstName = airline.passengers( 0 ).firstName();","267","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","278","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.passengers","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String lastName = airline.passengers( 0 ).lastName();","279","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","291","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String departureAirport = airline.itinerary().legs( 0 ).departureAirport();","292","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","304","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.ticket.issue.carriercode","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String carrierCode = airline.ticket().issue().carrierCode();","305","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.ticket.issue.carrieraccountingcode","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String carrierAccountingCode = airline.ticket().issue().carrierAccountingCode();","306","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","323","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String carrierCode = airline.itinerary().legs( 0 ).carrierCode();","324","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String carrierAccountingCode = airline.itinerary().legs( 0 ).carrierAccountingCode();","325","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","342","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String fareBasis = airline.itinerary().legs( 0 ).fareBasis();","343","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","354","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String departureDate = airline.itinerary().legs( 0 ).departureDate();","355","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline airline = ctx.request().transaction().airline();","366","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"airline.ticket.totalfare","NOT_IN_CONVENTIONS","ElavonSettlementValidator","BigDecimal totalFare = airline.ticket().totalFare();","367","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","Airline.TransactionType transactionType = ctx.request().transaction().airline()","378","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline.bookingreference","VALID","ElavonSettlementValidator","String bookingReference = ctx.request().transaction().airline().bookingReference();","395","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String travelClass = ctx.request().transaction().airline().itinerary().legs( 0 )","407","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String classOfService = ctx.request().transaction().airline().itinerary().legs( leg )","421","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline.itinerary.legs","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String departureDate = ctx.request().transaction().airline().itinerary().legs( 0 )","435","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline.meta.synthetic","NOT_IN_CONVENTIONS","ElavonSettlementValidator","return !ctx.request().transaction().airline().meta.synthetic();","449","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"associatedtransaction.returnaci","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String returnAci = transactionRequest.transaction().associatedTransaction().returnAci();","482","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.airline.meta.synthetic","NOT_IN_CONVENTIONS","ElavonSettleTransactionContext","&& !request().transaction().airline().meta.synthetic();","126","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactiontype","VALID","ElavonSettleTransactionContext","final Transaction.TransactionType txnType = request().transaction().transactionType();","136","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactionid","VALID","ElavonSettleTransactionContext","+ request().transaction().transactionId() + "" "" + txnType );","147","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactiontype","VALID","ElavonSettleTransactionContext","if ( request().transaction().transactionType() == Transaction.TransactionType.CAPTURE","156","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactiontype","VALID","ElavonSettleTransactionContext","|| request().transaction().transactionType() == Transaction.TransactionType.REFUND ) {","157","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactiondate","VALID","ElavonSettleTransactionContext","temporalAccessor = UTC_PARSER.parse( request().transaction().transactionDate() );","159","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.orderdate","VALID","ElavonSettleTransactionContext","temporalAccessor = UTC_PARSER.parse( request().transaction().orderDate() );","162","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.orderdate","VALID","ElavonSettleTransactionContext","TemporalAccessor temporalAccessor = UTC_PARSER.parse( request().transaction().orderDate() );","169","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.cardexpirydate","VALID","ElavonSettleTransactionContext","if ( StringUtils.isNotEmpty( request().transaction().cardExpiryDate() ) ) {","183","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.cardexpirydate","VALID","ElavonSettleTransactionContext","return request().transaction().cardExpiryDate().substring( 2, 4 )","185","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.cardexpirydate","VALID","ElavonSettleTransactionContext","+ request().transaction().cardExpiryDate().substring( 0, 2 );","186","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactionsource","VALID","ElavonSettleTransactionContext","Transaction.TransactionSource source = this.request().transaction().transactionSource();","352","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactionfrequency","VALID","ElavonSettleTransactionContext",".contains( request().transaction().transactionFrequency() ) ) {","370","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.authenticationversion","VALID","ElavonSettleTransactionContext",".get( this.request().transaction().authenticationVersion() ) )","384","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"merchantacquirerrelationship.merchantacquirercustomfields.customrules","NOT_IN_CONVENTIONS","ElavonSettleTransactionContext",".merchantAcquirerRelationship().merchantAcquirerCustomFields().customRules() )","415","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.purchasetype","VALID","ElavonSettleTransactionContext","&& request().transaction().purchaseType() == Transaction.PurchaseType.DEBT_REPAYMENT ) {","429","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactionsforthisorder","VALID","ElavonSettleTransactionContext","IntPredicate authUpdatePredicate = i -> request.transaction().transactionsForThisOrder( i )","437","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactiontype","VALID","ElavonSettleTransactionContext",".transaction().transactionType() == Transaction.TransactionType.AUTHORIZATION_UPDATE;","438","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"transaction.transactionsforthisordercount","NOT_IN_CONVENTIONS","ElavonSettleTransactionContext",".limit( request.transaction().transactionsForThisOrderCount() )","441","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettleTransactionContext.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.tradingname","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().tradingName()),","35","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.city","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().city()),","39","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.stateprovince","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().stateProvince()),","43","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.postcode","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().postCode()),","47","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.country","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().country()),","51","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.street","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().street()),","55","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.phone","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().phone()),","59","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.email","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().email()),","63","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.categorycode","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().categoryCode()),","67","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.id","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().merchantContext().merchant().subMerchant().id()),","71","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"transaction.customertaxregistrationid","VALID","MerchantAddressAddendumRecord","ctx -> ctx.request().transaction().customerTaxRegistrationId()),","75","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.id","VALID","MerchantAddressAddendumRecord",".isNotEmpty( ctx.request().merchantContext().merchant().subMerchant().id() ) );","103","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/MerchantAddressAddendumRecord.java","acqelavons2aservice"
"transaction.cardnumber","VALID","TransactionAdviceBasic","ACCOUNT_NUMBER (15, 33, ctx -> ctx.request().transaction().cardNumber()) {","40","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.amount","VALID","TransactionAdviceBasic","String.valueOf( ctx.request().transaction().amount() ),","55","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","ctx.request().transaction().currencyCode() )),","56","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Currency.getInstance( ctx.request().transaction().currencyCode() ).getNumericCode() )),","69","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"associatedtransaction.transactionreceipt","NOT_IN_CONVENTIONS","TransactionAdviceBasic","ctx -> ctx.request().transaction().associatedTransaction().transactionReceipt()),","76","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"associatedtransaction.authorisationid","NOT_IN_CONVENTIONS","TransactionAdviceBasic","ctx -> ctx.request().transaction().associatedTransaction().authorisationId()),","82","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Currency.getInstance( ctx.request().transaction().currencyCode() ).getNumericCode() )),","98","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"billingaddress.country","NOT_IN_CONVENTIONS","TransactionAdviceBasic","ctx -> ctx.request().transaction().billingAddress().country()),","104","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"billingaddress.state","NOT_IN_CONVENTIONS","TransactionAdviceBasic","Optional.ofNullable( ctx.request().transaction().billingAddress().state() ).orElse( """" ) )","124","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"merchantcontext.merchant.categorycode","VALID","TransactionAdviceBasic","MCC (128, 131, ctx -> ctx.request().merchantContext().merchant().categoryCode()),","126","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.merchanttransactionreference","VALID","TransactionAdviceBasic","ctx -> ctx.request().transaction().merchantTransactionReference()),","132","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquirercscresponsecode","VALID","TransactionAdviceBasic","ctx -> ctx.request().transaction().acquirerCscResponseCode()),","153","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.validationcode","VALID","TransactionAdviceBasic","ctx -> ctx.request().transaction().validationCode()), //","185","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorizationresponsetrackquality","VALID","TransactionAdviceBasic","ctx -> ctx.request().transaction().authorizationResponseTrackQuality()),","209","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquireravsresponsecode","VALID","TransactionAdviceBasic","ctx -> ctx.request().transaction().acquirerAvsResponseCode()),","233","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorisationamount","VALID","TransactionAdviceBasic","String.valueOf( Optional.ofNullable( ctx.request().transaction().authorisationAmount() )","239","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","ctx.request().transaction().currencyCode() )),","241","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.amount","VALID","TransactionAdviceBasic","ctx -> formatCurrencyAmountValue( String.valueOf( ctx.request().transaction().amount() ),","249","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","ctx.request().transaction().currencyCode() )),","250","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencyconversionv2payercurrency","VALID","TransactionAdviceBasic","Optional.ofNullable( ctx.request().transaction().currencyConversionV2PayerCurrency() )","257","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/field/TransactionAdviceBasic.java","acqelavons2aservice"
