"FieldName","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"transaction.walletprovider.android_pay","TspiToElavonMessageMapper","Transaction",".of( Transaction.WalletProvider.APPLE_PAY, Transaction.WalletProvider.ANDROID_PAY )","470","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","TspiToElavonMessageMapper","MobileWallet","StringUtils.substring( t.mobileWallet().onlinePaymentCryptogram(), 0, 32 ) ) );","474","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","TspiToElavonMessageMapper","Transaction",".of( Transaction.WalletProvider.APPLE_PAY, Transaction.WalletProvider.ANDROID_PAY )","495","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","TspiToElavonMessageMapper","MobileWallet","t.mobileWallet().onlinePaymentCryptogram() );","498","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientdateofbirth","TspiToElavonMessageMapper","Transaction","Transaction::paymentRecipientDateOfBirth,","515","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientaccountidentifier","TspiToElavonMessageMapper","Transaction","Transaction::paymentRecipientAccountIdentifier,","516","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientpostcodezip","TspiToElavonMessageMapper","Transaction","Transaction::paymentRecipientPostcodeZip,","517","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientlastname","TspiToElavonMessageMapper","Transaction","Transaction::paymentRecipientLastName ) ) {","518","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","TspiToElavonMessageMapper","MerchantContext","Merchant m = r.merchantContext().merchant();","548","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.masterpass_online.equals","TspiToElavonMessageMapper","Transaction","if ( Transaction.WalletProvider.MASTERPASS_ONLINE.equals( t.walletProvider() ) ) {","554","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.visa_checkout.equals","TspiToElavonMessageMapper","Transaction","else if ( Transaction.WalletProvider.VISA_CHECKOUT.equals( t.walletProvider() ) ) {","563","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.id","TspiToElavonMessageMapper","Merchant","s -> m.subMerchant(), SubMerchant::id, SubMerchant::tradingName ) ) {","572","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setSubMerchantId( m.subMerchant().id() );","576","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.categorycode","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setSubMerchantMcc( m.subMerchant().categoryCode() );","577","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setPhoneNumber( m.subMerchant().phone() );","579","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setEmailAddress( m.subMerchant().email() );","580","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","TspiToElavonMessageMapper","Transaction","&& Transaction.AuthenticationVersion.threeDS2 == t.authenticationVersion() ) {","589","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress","TspiToElavonMessageMapper","BillingAddress","return transactionContext.hasAny( r -> r.transaction().billingAddress(), BillingAddress::city,","667","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.postcode","TspiToElavonMessageMapper","BillingAddress","BillingAddress::postcode, BillingAddress::state, BillingAddress::street );","668","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsforthisorder","TspiToElavonMessageMapper","Transaction","r.transaction().transactionsForThisOrder( 0 ).transaction() ) );","685","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","TspiToElavonMessageMapper","Transaction","final Transaction.CredentialOnFile credentialOnFile = transaction.credentialOnFile();","713","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","TspiToElavonMessageMapper","Transaction","final Transaction.AgreementType agreementType = transaction.agreementType();","714","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","TspiToElavonMessageMapper","Transaction","final TransactionSource source = transaction.transactionSource();","715","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.merchantpaymentgatewayid","TspiToElavonMessageMapper","Transaction","return request.transaction().merchantPaymentGatewayID();","724","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","TspiToElavonMessageMapper","Transaction","private static String getCredentialOnFileIndicator( Transaction.CredentialOnFile credentialOnFile,","727","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","TspiToElavonMessageMapper","Transaction","Transaction.AgreementType agreementType, TransactionSource source ) {","728","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","TspiToElavonMessageMapper","Transaction","private static boolean checkForSubsequentCIT( Transaction.CredentialOnFile credentialOnFile,","747","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","TspiToElavonMessageMapper","Transaction","return request.transaction().cardType() == Transaction.CardType.DC;","754","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","TspiToElavonMessageMapper","Transaction","private static String checkForCIT( Transaction.AgreementType agreementType,","757","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","TspiToElavonMessageMapper","Transaction","private static String checkForMIT( Transaction.AgreementType agreementType,","774","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.merchant","TspiToElavonMessageMapper","Merchant","return TransactionSource.MERCHANT.equals( source );","792","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationtransactionid","TspiToElavonMessageMapper","Transaction",".ofNullable( r.transaction().authenticationTransactionId() )","797","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.xid","TspiToElavonMessageMapper","Transaction",".orElse( r.transaction().xid() );","798","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","TspiToElavonMessageMapper","Transaction","&& Transaction.AuthenticationVersion.threeDS2 == r.transaction().authenticationVersion() ) {","800","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","TspiToElavonMessageMapper","Transaction","Transaction.AuthenticationVersion authenticationVersion,","809","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","TspiToElavonMessageMapper","Transaction","authenticationVersion.equals( Transaction.AuthenticationVersion.threeDS2 ) ) {","816","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","TspiToElavonMessageMapper","Transaction","final Map<Transaction.AuthenticationVersion, ThreeDSVersionNumber> threeDSVersionNumberMapping = ImmutableBiMap.<Transaction.AuthenticationVersion, ThreeDSVersionNumber> builder()","823","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds1","TspiToElavonMessageMapper","Transaction",".put( Transaction.AuthenticationVersion.threeDS1, ThreeDSVersionNumber.THREE_DS1 )","824","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","TspiToElavonMessageMapper","Transaction",".put( Transaction.AuthenticationVersion.threeDS2, ThreeDSVersionNumber.THREE_DS2 )","825","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","TspiToElavonMessageMapper","Transaction","Transaction.AuthenticationVersion authenticationVersion,","833","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","TspiToElavonMessageMapper","Transaction","Predicate<Transaction.AuthenticationVersion> isAuthenticationVersionIsNotNull = Objects::nonNull;","835","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"routingheader.actiontype.reversal","TspiToElavonMessageMapper","RoutingHeader",".actionType() != RoutingHeader.ActionType.REVERSAL ) {","845","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.associatedtransaction","TspiToElavonMessageMapper","Transaction","String returnAci = t.associatedTransaction().returnAci();","849","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.associatedtransaction","TspiToElavonMessageMapper","Transaction","String cardLevelIndicator = t.associatedTransaction().cardLevelIndicator();","851","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement","TspiToElavonMessageMapper","AgreementData",".isNotBlank( t.agreementData().firstTransactionOfAgreement()","853","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
